0011005     00
1242004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1242005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1251005     00
1252001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1252002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1252003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1252004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1252005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1261005     00
1262001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1262002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1262003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1262004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1262005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
1271005     00
1272001HOUSEHOLD ADDRESS 1                     HOUSEHOLD HEAD 1              0  0     0
1272002HOUSEHOLD ADDRESS 2                     HOUSEHOLD HEAD 2              0  0     0
1272003HOUSEHOLD ADDRESS 3                     HOUSEHOLD HEAD 3              0  0     0
1272004HOUSEHOLD ADDRESS 4                     HOUSEHOLD HEAD 4              0  0     0
1272005HOUSEHOLD ADDRESS 5                     HOUSEHOLD HEAD 5              0  0     0
